SegIndex,Fn in N,η in mPas,h in mm,t in s,t_seg in s
5|56,13.74309158,0,1.027502585,97.77700043,0.5699996948
5|57,13.89212894,0,1.026352518,97.78700256,0.5800018311
5|58,13.96722412,0,1.025352627,97.79699707,0.5899963379
5|59,14.0430851,0,1.024852507,97.80699921,0.5999984741
5|60,14.11988258,0,1.024702447,97.81700134,0.6100006104
5|61,14.27571487,0,1.024052501,97.82700348,0.6200027466
5|62,14.35414314,0,1.023052493,97.83699799,0.6299972534
5|63,14.43263245,0,1.022002427,97.84700012,0.6399993896
5|64,14.58998585,0,1.020902419,97.85700226,0.6500015259
5|65,14.66936684,0,1.020102412,97.86699677,0.6599960327
5|66,14.74960899,0,1.019752468,97.8769989,0.6699981689
5|67,14.91270161,0,1.019502408,97.88700104,0.6800003052
5|68,14.99501991,0,1.01875246,97.89700317,0.6900024414
5|69,15.07741451,0,1.017752453,97.90699768,0.6999969482
5|70,15.15975571,0,1.016752445,97.91699982,0.7099990845
5|71,15.32479572,0,1.015802496,97.92700195,0.7200012207
5|72,15.40797424,0,1.015252434,97.93699646,0.7299957275
5|73,15.49185848,0,1.015052316,97.9469986,0.7399978638
5|74,15.66128445,0,1.014602371,97.95700073,0.75
5|75,15.74615669,0,1.013802364,97.96700287,0.7600021362
5|76,15.83076286,0,1.012802357,97.97699738,0.7699966431
5|77,15.99929237,0,1.01165229,97.98699951,0.7799987793
5|78,16.0837822,0,1.010702224,97.99700165,0.7900009155
5|79,16.16894341,0,1.010252279,98.00700378,0.8000030518
5|80,16.34174538,0,1.010052278,98.01699829,0.8099975586
5|81,16.42902565,0,1.009302214,98.02700043,0.8199996948
5|82,16.51649094,0,1.008252264,98.03700256,0.8300018311
5|83,16.60396576,0,1.007052255,98.04699707,0.8399963379
5|84,16.77949524,0,1.005952246,98.05699921,0.8499984741
5|85,16.86816597,0,1.005302183,98.06700134,0.8600006104
5|86,16.95780754,0,1.005002181,98.07700348,0.8700027466
5|87,17.13988876,0,1.004602178,98.08699799,0.8799972534
5|88,17.23166275,0,1.003802172,98.09700012,0.8899993896
5|89,17.32346344,0,1.002752222,98.10700226,0.9000015259
5|90,17.50697327,0,1.001102268,98.12200165,0.9150009155
5|91,17.69169807,0,1.000402262,98.13200378,0.9250030518
5|92,17.78509712,0,1.00010226,98.14199829,0.9349975586
5|93,17.87906265,0,1.000002259,98.15200043,0.9449996948
5|94,17.9731884,0,0.9997022571,98.16200256,0.9550018311
5|95,18.1595993,0,0.9993022541,98.17199707,0.9649963379
5|96,18.25090981,0,0.998902251,98.18199921,0.9749984741
5|97,18.34050179,0,0.998502248,98.19200134,0.9850006104
5|98,18.51382256,0,0.9982023621,98.20200348,0.9950027466
6|1,19.65974808,0,0.9974022396,98.35700226,0.01499938965
6|2,19.68673515,0,0.9980022442,98.36699677,0.02499389648
6|3,19.7109642,0,0.9984521894,98.3769989,0.03499603271
6|4,19.75005341,0,0.9986022487,98.38700104,0.04499816895
6|5,19.76447487,0,0.9988521924,98.39700317,0.05500030518
6|6,19.77540016,0,0.9994022548,98.40699768,0.06499481201
6|7,19.78665352,0,1.000202261,98.41699982,0.07499694824
6|8,19.7866993,0,1.001052209,98.42700195,0.08499908447
6|9,19.78269958,0,1.002102275,98.43699646,0.09499359131
6|10,19.76098633,0,1.002852223,98.4469986,0.1049957275
6|11,19.74264908,0,1.003302168,98.45700073,0.1149978638
6|12,19.71927452,0,1.003402169,98.46700287,0.125
6|13,19.69112968,0,1.003952231,98.47699738,0.1349945068
6|14,19.62254715,0,1.004702179,98.48699951,0.1449966431
6|15,19.58294106,0,1.005652244,98.49700165,0.1549987793
6|16,19.54003906,0,1.006702194,98.50700378,0.1650009155
6|17,19.44410515,0,1.007702202,98.51699829,0.1749954224
6|18,19.39079285,0,1.008302206,98.52700043,0.1849975586
6|19,19.33381462,0,1.008552266,98.53700256,0.1949996948
6|20,19.20980072,0,1.008852269,98.54699707,0.2049942017
6|21,19.14377975,0,1.009502215,98.55699921,0.2149963379
6|22,19.0757637,0,1.010402222,98.56700134,0.2249984741
6|23,19.00602341,0,1.011302113,98.57700348,0.2350006104
6|24,18.8616333,0,1.01230212,98.58699799,0.2449951172
6|25,18.78676987,0,1.013002242,98.59700012,0.2549972534
6|26,18.70996284,0,1.013402245,98.60700226,0.2649993896
6|27,18.55092239,0,1.013552072,98.61699677,0.2749938965
6|28,18.46938133,0,1.014052075,98.6269989,0.2849960327
6|29,18.38712502,0,1.014802139,98.63700104,0.2949981689
6|30,18.2218399,0,1.015602145,98.64700317,0.3050003052
6|31,18.13906097,0,1.016502152,98.65699768,0.314994812
6|32,18.05607796,0,1.017402159,98.66699982,0.3249969482
6|33,17.88890076,0,1.017952105,98.67700195,0.3349990845
6|34,17.80451202,0,1.018202049,98.68699646,0.3449935913
6|35,17.7197113,0,1.018452109,98.6969986,0.3549957275
6|36,17.6348629,0,1.019002055,98.70700073,0.3649978638
6|37,17.46636009,0,1.019852119,98.71700287,0.375
6|38,17.38301086,0,1.020802069,98.72699738,0.3849945068
6|39,17.30015564,0,1.021702075,98.73699951,0.3949966431
6|40,17.13493919,0,1.022852142,98.7519989,0.4099960327
6|41,16.96881485,0,1.023102086,98.76200104,0.4199981689
6|42,16.88543701,0,1.023352146,98.77200317,0.4300003052
6|43,16.80220222,0,1.023952151,98.78199768,0.439994812
6|44,16.63730049,0,1.024852158,98.79199982,0.4499969482
6|45,16.55584908,0,1.025852049,98.80200195,0.4599990845
6|46,16.47493172,0,1.026802114,98.81199646,0.4699935913
6|47,16.39427757,0,1.027652062,98.8219986,0.4799957275
6|48,16.2326088,0,1.028152066,98.83200073,0.4899978638
6|49,16.15134621,0,1.028302126,98.84200287,0.5
6|50,16.07002258,0,1.028802129,98.85199738,0.5099945068
6|51,15.90841961,0,1.029552077,98.86199951,0.5199966431
6|52,15.82854462,0,1.030502142,98.87200165,0.5299987793
6|53,15.74928093,0,1.031502266,98.88200378,0.5400009155
6|54,15.59186935,0,1.032402273,98.89199829,0.5499954224
6|55,15.513237,0,1.033002161,98.90200043,0.5599975586
6|56,15.43448067,0,1.033252105,98.91200256,0.5699996948
6|57,15.35564804,0,1.033502049,98.92199707,0.5799942017
6|58,15.19896984,0,1.034102053,98.93199921,0.5899963379
6|59,15.12170601,0,1.034852117,98.94200134,0.5999984741
6|60,15.04534245,0,1.035802066,98.95200348,0.6100006104
6|61,14.89499092,0,1.036702073,98.96199799,0.6199951172
6|62,14.82064247,0,1.037452137,98.97200012,0.6299972534
6|63,14.74656868,0,1.037902082,98.98200226,0.6399993896
6|64,14.59885025,0,1.038002083,98.99199677,0.6499938965
6|65,14.5255146,0,1.038402086,99.0019989,0.6599960327
6|66,14.45293903,0,1.039101975,99.01200104,0.6699981689
6|67,14.38127995,0,1.040001982,99.02200317,0.6800003052
6|68,14.24063396,0,1.04100199,99.03199768,0.689994812
6|69,14.17125893,0,1.042051939,99.04199982,0.6999969482
6|70,14.10210705,0,1.042651944,99.05200195,0.7099990845
6|71,13.96354103,0,1.042951946,99.06199646,0.7199935913
6|72,13.89414501,0,1.043151948,99.0719986,0.7299957275
6|73,13.82498741,0,1.043751952,99.08200073,0.7399978638
6|74,13.68831062,0,1.044651959,99.09200287,0.75
6|75,13.62094021,0,1.045651967,99.10199738,0.7599945068
6|76,13.55404472,0,1.046602032,99.11199951,0.7699966431
6|77,13.4874115,0,1.047502039,99.12200165,0.7799987793
6|78,13.3538847,0,1.048002043,99.13200378,0.7900009155
6|79,13.28672218,0,1.048102044,99.14199829,0.7999954224
6|80,13.21943951,0,1.048551989,99.15200043,0.8099975586
6|81,13.08570862,0,1.049301936,99.16200256,0.8199996948
6|82,13.01966381,0,1.050252002,99.17199707,0.8299942017
6|83,12.95417023,0,1.051252009,99.18199921,0.8399963379
6|84,12.82417583,0,1.052201958,99.19200134,0.8499984741
6|85,12.75919247,0,1.052852022,99.20200348,0.8600006104
6|86,12.69399261,0,1.053152024,99.21199799,0.8699951172
6|87,12.56332016,0,1.053352025,99.22200012,0.8799972534
6|88,12.49839115,0,1.05395203,99.23200226,0.8899993896
6|89,12.43409729,0,1.054752152,99.24199677,0.8999938965
6|90,12.30778122,0,1.055802102,99.25700378,0.9150009155
6|91,12.24568081,0,1.056252164,99.26699829,0.9249954224
6|92,12.12340736,0,1.056651934,99.27700043,0.9349975586
6|93,12.06329727,0,1.056951936,99.28700256,0.9449996948
6|94,12.0039978,0,1.057152054,99.29699707,0.9549942017
6|95,11.88857937,0,1.057252055,99.30699921,0.9649963379
6|96,11.83289909,0,1.057352056,99.31700134,0.9749984741
6|97,11.77884102,0,1.057452057,99.32700348,0.9850006104
6|98,11.67632771,0,1.057502115,99.33699799,0.9949951172
