SegIndex,Fn in N,η in mPas,h in mm,t in s,t_seg in s
6|81,21.04875183,0,0.8054095088,38.85200119,0.8199996948
6|82,20.94841385,0,0.805859454,38.86199951,0.8299980164
6|83,20.89864731,0,0.8063594578,38.87200165,0.8400001526
6|84,20.84887505,0,0.8068094612,38.88199997,0.8499984741
6|85,20.74844551,0,0.807309465,38.89199829,0.8599967957
6|86,20.69734955,0,0.8078094688,38.90200043,0.8699989319
6|87,20.64539146,0,0.8082594723,38.91199875,0.8799972534
6|88,20.53869057,0,0.8085594745,38.92200089,0.8899993896
6|89,20.48404694,0,0.8088094764,38.93199921,0.8999977112
6|90,20.37299538,0,0.8090595366,38.9469986,0.9149971008
6|91,20.317173,0,0.8090595948,38.95700073,0.9249992371
6|92,20.2616024,0,0.8092095959,38.96699905,0.9349975586
6|93,20.15243721,0,0.8095096564,38.97700119,0.9449996948
6|94,20.09918213,0,0.8097596583,38.98699951,0.9549980164
6|95,20.04694748,0,0.8100096602,38.99700165,0.9650001526
6|96,19.94550133,0,0.8102096617,39.00699997,0.9749984741
6|97,19.89620209,0,0.8103596629,39.01699829,0.9849967957
6|98,19.84784126,0,0.8105597226,39.02700043,0.9949989319
