SegIndex,Fn in N,η in mPas,h in mm,t in s,t_seg in s
5|90,1.548586249,0,1.560500823,96.85399628,0.9149932861
5|91,1.557467699,0,1.560000819,96.86399841,0.9249954224
5|92,1.574402332,0,1.559650875,96.87400055,0.9349975586
5|93,1.582442999,0,1.559350872,96.88400269,0.9449996948
5|94,1.590105772,0,1.559200813,96.89399719,0.9549942017
5|95,1.597335696,0,1.559100812,96.90399933,0.9649963379
5|96,1.610400319,0,1.559000812,96.91400146,0.9749984741
5|97,1.616205335,0,1.558900811,96.9240036,0.9850006104
5|98,1.621509194,0,1.558850869,96.93399811,0.9949951172
6|1,1.655254841,0,1.559450757,97.09899902,0.01499938965
6|2,1.654651403,0,1.560850767,97.10900116,0.02500152588
6|3,1.653708696,0,1.561850659,97.1190033,0.03500366211
6|4,1.650298238,0,1.562200719,97.1289978,0.04499816895
6|5,1.647815466,0,1.563200727,97.13899994,0.05500030518
6|6,1.644832253,0,1.564700739,97.14900208,0.06500244141
6|7,1.637171984,0,1.566400751,97.15899658,0.07499694824
6|8,1.632409811,0,1.567300875,97.16899872,0.08499908447
6|9,1.627044439,0,1.567650819,97.17900085,0.0950012207
6|10,1.614933848,0,1.568800886,97.18900299,0.1050033569
6|11,1.608255625,0,1.570400782,97.1989975,0.1149978638
6|12,1.601169467,0,1.571800793,97.20899963,0.125
6|13,1.593696475,0,1.572350855,97.21900177,0.1350021362
6|14,1.577787638,0,1.572900801,97.22899628,0.1449966431
6|15,1.569546103,0,1.57410081,97.23899841,0.1549987793
6|16,1.561157584,0,1.575500821,97.24900055,0.1650009155
6|17,1.543847084,0,1.576650888,97.25900269,0.1750030518
6|18,1.534951687,0,1.577100833,97.26899719,0.1849975586
6|19,1.525967836,0,1.577800838,97.27899933,0.1949996948
6|20,1.507950306,0,1.579100848,97.28900146,0.2050018311
6|21,1.498900056,0,1.580650802,97.2990036,0.2150039673
6|22,1.489772916,0,1.58175081,97.30899811,0.2249984741
6|23,1.4712497,0,1.582100871,97.31900024,0.2350006104
6|24,1.461987019,0,1.58305082,97.32900238,0.2450027466
6|25,1.452793121,0,1.584550831,97.33899689,0.2549972534
6|26,1.443604589,0,1.586300787,97.34899902,0.2649993896
6|27,1.425089598,0,1.587250852,97.35900116,0.2750015259
6|28,1.415739894,0,1.587550854,97.3690033,0.2850036621
6|29,1.406390667,0,1.58875098,97.3789978,0.2949981689
6|30,1.38777566,0,1.590350992,97.38899994,0.3050003052
6|31,1.378419399,0,1.591800945,97.39900208,0.3150024414
6|32,1.368979454,0,1.592400949,97.40899658,0.3249969482
6|33,1.350073218,0,1.592850895,97.41899872,0.3349990845
6|34,1.340750575,0,1.594000962,97.42900085,0.3450012207
6|35,1.331564426,0,1.595250797,97.43900299,0.3550033569
6|36,1.322464585,0,1.596550923,97.4489975,0.3649978638
6|37,1.304463625,0,1.597100985,97.45899963,0.375
6|38,1.295599103,0,1.597750932,97.46900177,0.3850021362
6|39,1.286852837,0,1.599101,97.47899628,0.3949966431
6|40,1.269670606,0,1.601250842,97.4940033,0.4100036621
6|41,1.252609491,0,1.60200079,97.5039978,0.4199981689
6|42,1.244110942,0,1.602450851,97.51399994,0.4300003052
6|43,1.23568368,0,1.60365086,97.52400208,0.4400024414
6|44,1.219008923,0,1.605150872,97.53399658,0.4499969482
6|45,1.210690856,0,1.606800826,97.54399872,0.4599990845
6|46,1.202343583,0,1.607400831,97.55400085,0.4700012207
6|47,1.193978906,0,1.608000835,97.56400299,0.4800033569
6|48,1.177308202,0,1.609350787,97.5739975,0.4899978638
6|49,1.169001698,0,1.6109508,97.58399963,0.5
6|50,1.160672426,0,1.612100867,97.59400177,0.5100021362
6|51,1.143957138,0,1.612450811,97.60399628,0.5199966431
6|52,1.135686636,0,1.613200875,97.61399841,0.5299987793
6|53,1.127530098,0,1.614400884,97.62400055,0.5400009155
6|54,1.111430049,0,1.615850837,97.63400269,0.5500030518
6|55,1.103380919,0,1.616850845,97.64399719,0.5599975586
6|56,1.095346689,0,1.617250848,97.65399933,0.5699996948
6|57,1.087376952,0,1.618200797,97.66400146,0.5800018311
6|58,1.071661234,0,1.619600807,97.6740036,0.5900039673
6|59,1.063882828,0,1.621300704,97.68399811,0.5999984741
6|60,1.056109786,0,1.622050768,97.69400024,0.6100006104
6|61,1.040575743,0,1.62235077,97.70400238,0.6200027466
6|62,1.032908201,0,1.623550663,97.71399689,0.6299972534
6|63,1.025317311,0,1.625150791,97.72399902,0.6399993896
6|64,1.01011157,0,1.626700861,97.73400116,0.6500015259
6|65,1.002464056,0,1.627300866,97.7440033,0.6600036621
6|66,0.9948450923,0,1.627850812,97.7539978,0.6699981689
6|67,0.987267375,0,1.629250823,97.76399994,0.6800003052
6|68,0.972225666,0,1.630750834,97.77400208,0.6900024414
6|69,0.9646835923,0,1.631950843,97.78399658,0.6999969482
6|70,0.9570903778,0,1.63235073,97.79399872,0.7099990845
6|71,0.9419674277,0,1.633100677,97.80400085,0.7200012207
6|72,0.9345320463,0,1.634350861,97.81400299,0.7300033569
6|73,0.9271917343,0,1.635750872,97.8239975,0.7399978638
6|74,0.9125346541,0,1.63675088,97.83399963,0.75
6|75,0.9051997066,0,1.637050766,97.84400177,0.7600021362
6|76,0.8979352713,0,1.637950772,97.85399628,0.7699966431
6|77,0.8837020993,0,1.639300841,97.86399841,0.7799987793
6|78,0.8766360283,0,1.640900853,97.87400055,0.7900009155
6|79,0.8695753813,0,1.64180086,97.88400269,0.8000030518
6|80,0.8625299335,0,1.642100862,97.89399719,0.8099975586
6|81,0.8487383127,0,1.643250813,97.90399933,0.8199996948
6|82,0.8419747353,0,1.644800883,97.91400146,0.8300018311
6|83,0.8352108002,0,1.646450837,97.9240036,0.8400039673
6|84,0.8216189742,0,1.647150842,97.93399811,0.8499984741
6|85,0.8148549795,0,1.647700788,97.94400024,0.8600006104
6|86,0.80811584,0,1.648850855,97.95400238,0.8700027466
6|87,0.7946543694,0,1.650100807,97.96399689,0.8799972534
6|88,0.7879622579,0,1.650900813,97.97399902,0.8899993896
6|89,0.7813568711,0,1.651500817,97.98400116,0.9000015259
6|90,0.7684336305,0,1.651950879,97.99900055,0.9150009155
6|91,0.7621800303,0,1.65205088,98.00900269,0.9250030518
6|92,0.7503558397,0,1.652200823,98.01899719,0.9349975586
6|93,0.7448943853,0,1.652200823,98.02899933,0.9449996948
6|94,0.7397776842,0,1.652250881,98.03900146,0.9550018311
6|95,0.730768919,0,1.652350882,98.0490036,0.9650039673
6|96,0.7268241644,0,1.652500825,98.05899811,0.9749984741
6|97,0.723210454,0,1.652600826,98.06900024,0.9850006104
6|98,0.7169242501,0,1.652750885,98.07900238,0.9950027466
